time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.680000000000002,1.3102744184276514,0.24491658858671522,17.77901564224521,6.213952365590085,6.056258674002727,0.0,2.096651530492083,-0.1853437127876202,5.049379830877782,-0.0895595353729737,-0.12566545188020134,0.0,450.7391641377365,452.3958374045477,451.6239749553417,451.1212986510184
2.720000000000002,1.396646081375379,0.23674430236511912,17.98400443548879,6.210386757001896,6.051137617678881,0.0,2.222141007772868,-0.22347493832883494,5.199498480813815,-0.08794775640575933,-0.15043813524338603,0.0,507.1272031086859,504.4369494377295,506.6012972547844,506.76957418488075
2.760000000000002,1.4879473845277622,0.22705409718372652,18.194371545780278,6.2072125913028735,6.045284026565696,0.0,2.3431984183034444,-0.2612155175926618,5.318347345287655,-0.06582059424807526,-0.13795068735715482,0.0,494.37559356509115,495.7361319049412,493.22015908918894,495.66096664562923
2.800000000000002,1.5836458959415733,0.21598135706556149,18.407416526331154,6.204605586829107,6.039868660788969,0.0,2.441963953801433,-0.2925405030609349,5.333701139704699,-0.06338728201193869,-0.12948214936825597,0.0,448.2679845553831,449.28239771970163,449.5905296466939,449.8831358389567
2.840000000000002,1.6835669517781897,0.2035624164447867,18.62198611046345,6.202065121269285,6.034609708979659,0.0,2.554301138203746,-0.3285236146511948,5.394438510484605,-0.06389093376496477,-0.14045032670792637,0.0,472.43699279284573,471.1515463987677,470.8863241441753,470.8251815094954
2.880000000000002,1.7872594670521733,0.1899274781990321,18.83596546042122,6.199559519183836,6.028931985271756,0.0,2.630564042899514,-0.3533289158563716,5.304637915048748,-0.05939402421806223,-0.14774875571150087,0.0,398.78100880965445,397.7580322435015,396.7128150295961,397.32848840925897
2.920000000000002,1.8947803680817235,0.17504622949470766,19.049194578625222,6.1972463621243286,6.023089654530644,0.0,2.7457283595525515,-0.3908370029643151,5.356479573788805,-0.053891682842934795,-0.14185791373416656,0.0,468.48845379121826,469.15632404935616,467.29989618023217,467.94079214599185
2.960000000000002,2.006685763015713,0.15873295880883048,19.263470748925446,6.195123900049216,6.017523140502377,0.0,2.849773611983874,-0.4249169665638772,5.357146294870616,-0.05080927482009254,-0.13303072624700568,0.0,444.30278887345895,445.36917157429104,445.2669757837255,445.6433006898045
3.000000000000002,2.1229609859886946,0.14098676080436304,19.47837304945665,6.193138297389115,6.012243232110388,0.0,2.964195289393832,-0.46247620260032596,5.38769211107789,-0.046580284984139395,-0.12925677046405773,0.0,460.5146568561333,460.9469538688669,459.44142597183827,459.94273030366594
3.0400000000000023,2.2439488009242625,0.12169203648490315,19.694822395266293,6.19120769433327,6.007239176162248,0.0,3.085385587292661,-0.5023319131593156,5.43444348733676,-0.05515701433654185,-0.11662856179241513,0.0,467.60969541188933,469.0696770423519,469.8669006779806,468.86694864157664
